,Time (s),Power (Watts)
1924,3.306,2.92888e-09
1925,3.307,4.5069e-09
1926,3.309,2.92888e-09
1927,3.311,2.92888e-09
1928,3.314,2.92888e-09
1929,3.315,2.92888e-09
1930,3.317,6.08382e-09
1931,3.319,6.08382e-09
1932,3.321,2.92888e-09
1933,3.322,2.92888e-09
1934,3.324,2.92888e-09
1935,3.326,4.5069e-09
1936,3.328,2.92888e-09
1937,3.329,2.92888e-09
1938,3.331,-2.24961e-10
1939,3.333,6.08382e-09
1940,3.335,2.92888e-09
1941,3.337,1.35196e-09
1942,3.339,4.5069e-09
1943,3.341,1.35196e-09
1944,3.343,2.92888e-09
1945,3.345,4.5069e-09
1946,3.348,2.92888e-09
1947,3.349,2.92888e-09
1948,3.351,1.35196e-09
1949,3.353,4.5069e-09
1950,3.354,2.92888e-09
1951,3.357,4.5069e-09
1952,3.358,1.35196e-09
1953,3.36,2.92888e-09
1954,3.363,4.5069e-09
1955,3.364,2.92888e-09
1956,3.366,2.92888e-09
1957,3.368,2.92888e-09
1958,3.37,1.35196e-09
1959,3.373,4.5069e-09
1960,3.374,1.35196e-09
1961,3.376,2.92888e-09
1962,3.378,2.92888e-09
1963,3.38,2.92888e-09
1964,3.382,1.35196e-09
1965,3.384,2.92888e-09
1966,3.386,2.92888e-09
1967,3.388,1.35196e-09
1968,3.39,1.35196e-09
1969,3.392,6.08382e-09
1970,3.394,4.5069e-09
1971,3.396,4.5069e-09
1972,3.398,2.92888e-09
1973,3.401,1.35196e-09
1974,3.402,1.35196e-09
1975,3.404,9.23877e-09
1976,3.406,1.35196e-09
1977,3.408,2.92888e-09
1978,3.41,2.92888e-09
1979,3.413,2.92888e-09
1980,3.414,2.92888e-09
1981,3.416,4.5069e-09
1982,3.418,4.5069e-09
1983,3.42,2.92888e-09
1984,3.423,2.92888e-09
1985,3.424,6.08382e-09
1986,3.426,-2.24961e-10
1987,3.428,4.5069e-09
1988,3.43,2.92888e-09
1989,3.432,1.35196e-09
1990,3.434,2.92888e-09
1991,3.436,4.5069e-09
1992,3.438,2.92888e-09
1993,3.44,4.5069e-09
1994,3.442,1.35196e-09
1995,3.444,4.5069e-09
1996,3.446,4.5069e-09
1997,3.447,2.92888e-09
1998,3.449,-1.80298e-09
1999,3.451,2.92888e-09
2000,3.454,2.92888e-09
2001,3.455,4.5069e-09
2002,3.457,2.92888e-09
2003,3.459,2.92888e-09
2004,3.461,2.92888e-09
2005,3.463,2.92888e-09
2006,3.464,6.08382e-09
2007,3.466,1.35196e-09
2008,3.468,4.5069e-09
2009,3.47,2.92888e-09
2010,3.472,1.35196e-09
2011,3.474,2.92888e-09
2012,3.476,2.92888e-09
2013,3.478,7.66184e-09
2014,3.48,2.92888e-09
2015,3.482,2.92888e-09
2016,3.484,2.92888e-09
2017,3.486,2.92888e-09
2018,3.488,4.5069e-09
2019,3.49,1.35196e-09
2020,3.492,2.92888e-09
2021,3.494,1.35196e-09
2022,3.496,2.92888e-09
2023,3.497,6.08382e-09
2024,3.499,2.92888e-09
2025,3.501,4.5069e-09
2026,3.503,1.35196e-09
2027,3.505,2.92888e-09
2028,3.507,4.5069e-09
2029,3.509,1.35196e-09
2030,3.511,6.08382e-09
2031,3.513,-2.24961e-10
2032,3.515,-1.80298e-09
2033,3.517,4.5069e-09
2034,3.519,2.92888e-09
2035,3.521,2.92888e-09
2036,3.523,6.08382e-09
2037,3.525,2.92888e-09
2038,3.527,6.08382e-09
2039,3.529,1.35196e-09
2040,3.531,2.92888e-09
2041,3.533,2.92888e-09
2042,3.535,1.35196e-09
2043,3.537,1.35196e-09
2044,3.539,1.35196e-09
2045,3.541,4.5069e-09
2046,3.543,1.35196e-09
2047,3.546,4.5069e-09
2048,3.547,1.35196e-09
2049,3.549,2.92888e-09
2050,3.551,4.5069e-09
2051,3.553,9.23877e-09
2052,3.556,6.08382e-09
2053,3.557,4.5069e-09
2054,3.559,7.66184e-09
2055,3.561,1.08168e-08
2056,3.564,9.23877e-09
2057,3.565,9.23877e-09
2058,3.567,7.66184e-09
2059,3.569,7.66184e-09
2060,3.571,7.66184e-09
2061,3.572,7.66184e-09
2062,3.574,6.08382e-09
2063,3.576,6.08382e-09
2064,3.578,7.66184e-09
2065,3.58,7.66184e-09
2066,3.582,4.5069e-09
2067,3.584,7.66184e-09
2068,3.586,6.08382e-09
2069,3.588,7.66184e-09
2070,3.59,6.08382e-09
2071,3.592,1.23937e-08
2072,3.594,9.23877e-09
2073,3.596,7.66184e-09
2074,3.598,4.5069e-09
2075,3.6,9.23877e-09
2076,3.602,7.66184e-09
2077,3.604,1.08168e-08
2078,3.606,1.23937e-08
2079,3.608,7.66184e-09
2080,3.61,7.66184e-09
2081,3.613,9.23877e-09
2082,3.614,7.66184e-09
2083,3.616,6.08382e-09
2084,3.618,1.08168e-08
2085,3.62,7.66184e-09
2086,3.622,1.08168e-08
2087,3.624,6.08382e-09
2088,3.626,7.66184e-09
2089,3.628,9.23877e-09
2090,3.63,4.5069e-09
2091,3.632,7.66184e-09
2092,3.634,6.08382e-09
2093,3.636,4.5069e-09
2094,3.638,6.08382e-09
2095,3.64,7.66184e-09
2096,3.642,4.5069e-09
2097,3.645,1.23937e-08
2098,3.646,7.66184e-09
2099,3.648,7.66184e-09
2100,3.65,7.66184e-09
2101,3.652,6.08382e-09
2102,3.654,4.5069e-09
2103,3.656,7.66184e-09
2104,3.658,7.66184e-09
2105,3.66,7.66184e-09
2106,3.663,2.92888e-09
2107,3.664,4.5069e-09
2108,3.667,4.5069e-09
2109,3.668,4.5069e-09
2110,3.671,4.5069e-09
2111,3.672,7.66184e-09
2112,3.674,1.35196e-09
2113,3.676,2.92888e-09
2114,3.678,1.35196e-09
2115,3.68,2.92888e-09
2116,3.682,2.92888e-09
2117,3.684,4.5069e-09
2118,3.686,4.5069e-09
2119,3.688,4.5069e-09
2120,3.69,2.92888e-09
2121,3.692,2.92888e-09
2122,3.694,2.92888e-09
2123,3.696,2.92888e-09
2124,3.697,2.92888e-09
2125,3.699,2.92888e-09
2126,3.701,1.35196e-09
2127,3.703,2.92888e-09
2128,3.705,7.66184e-09
2129,3.707,4.5069e-09
2130,3.709,6.08382e-09
2131,3.711,2.92888e-09
2132,3.714,4.5069e-09
2133,3.715,2.92888e-09
2134,3.717,2.92888e-09
2135,3.719,2.92888e-09
2136,3.721,2.92888e-09
2137,3.723,4.5069e-09
2138,3.725,1.35196e-09
2139,3.728,1.35196e-09
2140,3.729,1.35196e-09
2141,3.731,6.08382e-09
2142,3.733,2.92888e-09
2143,3.735,2.92888e-09
2144,3.737,-1.80298e-09
2145,3.739,4.5069e-09
2146,3.741,6.08382e-09
2147,3.743,4.5069e-09
2148,3.744,2.92888e-09
2149,3.746,1.35196e-09
2150,3.748,2.92888e-09
2151,3.75,7.66184e-09
2152,3.752,4.5069e-09
2153,3.754,4.5069e-09
2154,3.756,4.5069e-09
2155,3.758,2.92888e-09
2156,3.76,2.92888e-09
2157,3.762,2.92888e-09
2158,3.764,4.5069e-09
2159,3.766,7.66184e-09
2160,3.768,4.5069e-09
2161,3.77,4.5069e-09
2162,3.772,2.92888e-09
2163,3.774,2.92888e-09
2164,3.775,2.92888e-09
2165,3.778,4.5069e-09
2166,3.78,4.5069e-09
2167,3.781,7.66184e-09
2168,3.783,7.66184e-09
2169,3.785,2.92888e-09
2170,3.787,2.92888e-09
2171,3.79,2.92888e-09
2172,3.791,4.5069e-09
2173,3.793,6.08382e-09
2174,3.795,4.5069e-09
2175,3.797,1.35196e-09
2176,3.799,9.23877e-09
2177,3.801,7.66184e-09
2178,3.803,6.08382e-09
2179,3.806,4.5069e-09
2180,3.807,2.92888e-09
2181,3.809,4.5069e-09
2182,3.811,4.5069e-09
2183,3.814,4.5069e-09
2184,3.815,6.08382e-09
2185,3.817,4.5069e-09
2186,3.819,4.5069e-09
2187,3.822,2.92888e-09
2188,3.823,4.5069e-09
2189,3.825,4.5069e-09
2190,3.827,2.92888e-09
2191,3.829,4.5069e-09
2192,3.831,7.66184e-09
2193,3.833,4.5069e-09
2194,3.835,2.92888e-09
2195,3.837,9.23877e-09
2196,3.839,7.66184e-09
2197,3.841,7.66184e-09
2198,3.843,2.92888e-09
2199,3.845,2.92888e-09
2200,3.847,4.5069e-09
2201,3.849,2.92888e-09
2202,3.851,7.66184e-09
2203,3.854,2.92888e-09
2204,3.855,6.08382e-09
2205,3.857,6.08382e-09
2206,3.859,6.08382e-09
2207,3.861,4.5069e-09
2208,3.863,4.5069e-09
2209,3.864,6.08382e-09
2210,3.866,4.5069e-09
2211,3.868,6.08382e-09
2212,3.87,7.66184e-09
2213,3.872,7.66184e-09
2214,3.874,9.23877e-09
2215,3.876,7.66184e-09
2216,3.878,7.66184e-09
2217,3.88,9.23877e-09
2218,3.882,9.23877e-09
2219,3.884,1.39706e-08
2220,3.886,1.39706e-08
2221,3.888,1.55487e-08
2222,3.89,1.55487e-08
2223,3.892,2.02805e-08
2224,3.894,2.34355e-08
2225,3.896,2.65904e-08
2226,3.898,3.28992e-08
2227,3.901,3.76321e-08
2228,3.902,4.2364e-08
2229,3.905,5.02508e-08
2230,3.906,5.49827e-08
2231,3.908,6.44475e-08
2232,3.91,6.76024e-08
2233,3.913,7.07574e-08
2234,3.914,8.6531e-08
2235,3.917,9.75727e-08
2236,3.918,1.10191e-07
2237,3.92,1.16501e-07
2238,3.922,1.2912e-07
2239,3.924,1.46472e-07
2240,3.926,1.68555e-07
2241,3.928,1.81174e-07
2242,3.93,1.90639e-07
2243,3.932,2.06412e-07
2244,3.934,2.30074e-07
2245,3.936,2.60044e-07
2246,3.938,2.67931e-07
2247,3.94,2.82128e-07
2248,3.942,2.96323e-07
2249,3.944,3.13675e-07
2250,3.945,3.38913e-07
2251,3.948,3.59419e-07
2252,3.949,3.65729e-07
2253,3.951,3.7677e-07
2254,3.953,4.11474e-07
2255,3.955,4.47753e-07
2256,3.957,4.69836e-07
2257,3.959,4.87188e-07
2258,3.961,5.18735e-07
2259,3.963,5.78677e-07
2260,3.966,6.46504e-07
2261,3.967,6.84361e-07
2262,3.97,7.19063e-07
2263,3.971,7.85314e-07
2264,3.974,8.94154e-07
2265,3.975,1.00299e-06
2266,3.977,1.06451e-06
2267,3.979,1.11183e-06
2268,3.981,1.2191e-06
2269,3.983,1.37999e-06
2270,3.985,1.52511e-06
2271,3.987,1.59294e-06
2272,3.989,1.73175e-06
2273,3.991,2.03145e-06
2274,3.993,2.46839e-06
2275,3.996,2.91163e-06
2276,3.997,3.23027e-06
2277,4.0,3.5e-06
2278,4.001,3.79813e-06
2279,4.004,4.12465e-06
2280,4.005,4.41015e-06
2281,4.007,4.56158e-06
2282,4.009,4.68462e-06
2283,4.011,4.85182e-06
2284,4.013,5.07581e-06
2285,4.015,5.26983e-06
2286,4.017,5.35343e-06
2287,4.019,5.42441e-06
2288,4.021,5.55061e-06
2289,4.023,5.74147e-06
2290,4.025,5.9071e-06
2291,4.028,5.9623e-06
2292,4.03,6.00174e-06
2293,4.031,6.09954e-06
2294,4.034,6.26674e-06
2295,4.036,6.41659e-06
2296,4.037,6.46865e-06
2297,4.039,6.50808e-06
2298,4.041,6.6043e-06
2299,4.043,6.77939e-06
2300,4.045,6.93555e-06
2301,4.047,6.97499e-06
2302,4.049,7.00496e-06
2303,4.051,7.09329e-06
2304,4.053,7.26207e-06
2305,4.056,7.41035e-06
2306,4.057,7.45767e-06
2307,4.059,7.4971e-06
2308,4.061,7.59175e-06
2309,4.063,7.76368e-06
2310,4.065,7.92458e-06
2311,4.067,7.97978e-06
2312,4.069,8.01764e-06
2313,4.072,8.10755e-06
2314,4.073,8.27476e-06
2315,4.075,8.44038e-06
2316,4.077,8.49717e-06
2317,4.079,8.54291e-06
2318,4.081,8.63913e-06
2319,4.083,8.8158e-06
2320,4.085,8.99247e-06
2321,4.087,9.06345e-06
2322,4.089,9.10131e-06
2323,4.091,9.18806e-06
2324,4.094,9.35685e-06
2325,4.095,9.51931e-06
2326,4.098,9.58399e-06
2327,4.099,9.62658e-06
2328,4.101,9.65813e-06
2329,4.103,9.78589e-06
2330,4.104,9.96572e-06
2331,4.107,1.00888e-05
2332,4.108,1.01156e-05
2333,4.11,1.0155e-05
2334,4.113,1.0267e-05
2335,4.115,1.04358e-05
2336,4.116,1.05446e-05
2337,4.119,1.05651e-05
2338,4.12,1.06061e-05
2339,4.122,1.07197e-05
2340,4.124,1.08901e-05
2341,4.126,1.09958e-05
2342,4.128,1.10147e-05
2343,4.13,1.10431e-05
2344,4.132,1.11393e-05
2345,4.134,1.1297e-05
2346,4.136,1.13964e-05
2347,4.138,1.14027e-05
2348,4.14,1.14311e-05
2349,4.142,1.15258e-05
2350,4.145,1.16803e-05
2351,4.146,1.17876e-05
2352,4.148,1.17829e-05
2353,4.151,1.17986e-05
2354,4.152,1.18807e-05
2355,4.154,1.20258e-05
2356,4.156,1.2122e-05
2357,4.158,1.2122e-05
2358,4.16,1.21362e-05
2359,4.163,1.22277e-05
2360,4.164,1.23807e-05
2361,4.166,1.24801e-05
2362,4.168,1.24785e-05
2363,4.17,1.2499e-05
2364,4.172,1.25826e-05
2365,4.174,1.27325e-05
2366,4.176,1.28366e-05
2367,4.179,1.28413e-05
2368,4.181,1.28665e-05
2369,4.182,1.29628e-05
2370,4.184,1.31268e-05
2371,4.186,1.32356e-05
2372,4.188,1.32435e-05
2373,4.19,1.32609e-05
2374,4.192,1.33492e-05
2375,4.194,1.35022e-05
2376,4.197,1.36016e-05
2377,4.198,1.36e-05
2378,4.2,1.36142e-05
2379,4.202,1.36962e-05
2380,4.204,1.38382e-05
2381,4.206,1.39234e-05
2382,4.208,1.38997e-05
2383,4.21,1.38871e-05
2384,4.212,1.39392e-05
2385,4.214,1.40575e-05
2386,4.216,1.40969e-05
2387,4.217,1.41111e-05
2388,4.218,1.4089e-05
2389,4.219,1.40654e-05
2390,4.22,1.4048e-05
2391,4.221,1.40306e-05
2392,4.222,1.40685e-05
2393,4.224,1.41695e-05
2394,4.226,1.42105e-05
2395,4.228,1.41442e-05
2396,4.23,1.40859e-05
2397,4.232,1.40985e-05
2398,4.234,1.41805e-05
2399,4.236,1.41963e-05
2400,4.238,1.41206e-05
2401,4.24,1.40543e-05
2402,4.242,1.40606e-05
2403,4.244,1.40953e-05
2404,4.245,1.41505e-05
2405,4.247,1.41001e-05
2406,4.249,1.40117e-05
2407,4.251,1.3947e-05
2408,4.253,1.39802e-05
2409,4.255,1.40196e-05
2410,4.257,1.39518e-05
2411,4.259,1.39045e-05
2412,4.261,1.38067e-05
2413,4.262,1.37877e-05
2414,4.264,1.38303e-05
2415,4.266,1.38193e-05
2416,4.268,1.36994e-05
2417,4.27,1.35921e-05
2418,4.272,1.35495e-05
2419,4.274,1.35764e-05
2420,4.276,1.35495e-05
2421,4.278,1.3417e-05
2422,4.28,1.33035e-05
2423,4.282,1.32609e-05
2424,4.284,1.32798e-05
2425,4.286,1.32498e-05
2426,4.288,1.31031e-05
2427,4.29,1.29738e-05
2428,4.292,1.29154e-05
2429,4.294,1.29202e-05
2430,4.296,1.28744e-05
2431,4.298,1.27277e-05
2432,4.3,1.25984e-05
2433,4.302,1.25416e-05
2434,4.304,1.25447e-05
2435,4.305,1.25447e-05
2436,4.307,1.24296e-05
2437,4.309,1.22876e-05
2438,4.311,1.21772e-05
2439,4.313,1.21583e-05
2440,4.315,1.21551e-05
2441,4.317,1.20431e-05
2442,4.319,1.1969e-05
2443,4.32,1.1846e-05
2444,4.322,1.17955e-05
2445,4.324,1.18097e-05
2446,4.326,1.17687e-05
2447,4.328,1.16283e-05
2448,4.33,1.15037e-05
2449,4.332,1.14469e-05
2450,4.334,1.14658e-05
2451,4.336,1.14248e-05
2452,4.338,1.12876e-05
2453,4.34,1.11803e-05
2454,4.342,1.11393e-05
2455,4.344,1.11661e-05
2456,4.346,1.11393e-05
2457,4.348,1.10068e-05
2458,4.35,1.09011e-05
2459,4.352,1.08648e-05
2460,4.354,1.08916e-05
2461,4.356,1.08696e-05
2462,4.358,1.07497e-05
2463,4.36,1.07008e-05
2464,4.361,1.06345e-05
2465,4.363,1.06708e-05
2466,4.365,1.07055e-05
2467,4.368,1.06361e-05
2468,4.369,1.05383e-05
2469,4.372,1.04847e-05
2470,4.373,1.05257e-05
2471,4.375,1.05746e-05
2472,4.377,1.05273e-05
2473,4.379,1.04563e-05
2474,4.381,1.04263e-05
2475,4.383,1.05005e-05
2476,4.385,1.05809e-05
2477,4.387,1.05588e-05
2478,4.389,1.05005e-05
2479,4.391,1.0491e-05
2480,4.393,1.05793e-05
2481,4.395,1.06755e-05
2482,4.397,1.06661e-05
2483,4.399,1.06393e-05
2484,4.401,1.06613e-05
2485,4.403,1.07796e-05
2486,4.405,1.09058e-05
2487,4.407,1.09216e-05
2488,4.409,1.09074e-05
2489,4.411,1.09437e-05
2490,4.413,1.10005e-05
2491,4.415,1.11456e-05
2492,4.416,1.12339e-05
2493,4.418,1.12355e-05
2494,4.42,1.12671e-05
2495,4.422,1.13775e-05
2496,4.424,1.15478e-05
2497,4.426,1.16567e-05
2498,4.428,1.16709e-05
2499,4.43,1.17087e-05
2500,4.432,1.18223e-05
2501,4.434,1.1999e-05
2502,4.436,1.21173e-05
2503,4.438,1.21409e-05
2504,4.44,1.21993e-05
2505,4.442,1.23476e-05
2506,4.444,1.25384e-05
2507,4.446,1.26772e-05
2508,4.448,1.27167e-05
2509,4.45,1.27892e-05
2510,4.452,1.29391e-05
2511,4.454,1.31442e-05
2512,4.456,1.3294e-05
2513,4.458,1.33587e-05
2514,4.46,1.34044e-05
2515,4.462,1.35338e-05
2516,4.463,1.37546e-05
2517,4.466,1.39739e-05
2518,4.467,1.40906e-05
2519,4.469,1.41837e-05
2520,4.471,1.43319e-05
2521,4.473,1.45638e-05
2522,4.475,1.47909e-05
2523,4.477,1.49266e-05
2524,4.479,1.50386e-05
2525,4.481,1.52105e-05
2526,4.483,1.54708e-05
2527,4.485,1.57169e-05
2528,4.487,1.58604e-05
2529,4.489,1.59835e-05
2530,4.491,1.61617e-05
2531,4.493,1.64204e-05
2532,4.495,1.66775e-05
2533,4.497,1.68274e-05
2534,4.499,1.69693e-05
2535,4.501,1.71649e-05
2536,4.503,1.74473e-05
2537,4.505,1.7717e-05
2538,4.507,1.78811e-05
2539,4.509,1.80356e-05
2540,4.511,1.82312e-05
2541,4.513,1.8512e-05
2542,4.515,1.87802e-05
2543,4.517,1.89505e-05
2544,4.519,1.91098e-05
2545,4.521,1.93196e-05
2546,4.523,1.94569e-05
2547,4.524,1.97566e-05
2548,4.526,1.99853e-05
2549,4.528,2.01257e-05
2550,4.53,2.02976e-05
2551,4.532,2.05405e-05
2552,4.534,2.0826e-05
2553,4.536,2.10374e-05
2554,4.538,2.11746e-05
2555,4.54,2.13387e-05
2556,4.542,2.15753e-05
2557,4.544,2.18498e-05
2558,4.546,2.20485e-05
2559,4.548,2.21574e-05
2560,4.55,2.23025e-05
2561,4.552,2.25075e-05
2562,4.554,2.27504e-05
2563,4.556,2.29271e-05
2564,4.558,2.3017e-05
2565,4.56,2.31401e-05
2566,4.562,2.33309e-05
2567,4.564,2.35612e-05
2568,4.566,2.3719e-05
2569,4.568,2.37758e-05
2570,4.57,2.38704e-05
2571,4.572,2.40266e-05
2572,4.574,2.4219e-05
2573,4.576,2.43405e-05
2574,4.578,2.43657e-05
2575,4.58,2.44319e-05
2576,4.582,2.45644e-05
2577,4.584,2.47285e-05
2578,4.586,2.48137e-05
2579,4.588,2.48011e-05
2580,4.59,2.48168e-05
2581,4.592,2.49036e-05
2582,4.594,2.50093e-05
2583,4.596,2.50424e-05
2584,4.598,2.49809e-05
2585,4.6,2.49572e-05
2586,4.602,2.49967e-05
2587,4.604,2.50645e-05
2588,4.606,2.50519e-05
2589,4.608,2.49383e-05
2590,4.61,2.48547e-05
2591,4.613,2.48342e-05
2592,4.614,2.48436e-05
2593,4.617,2.47727e-05
2594,4.618,2.46086e-05
2595,4.62,2.44777e-05
2596,4.622,2.4413e-05
2597,4.624,2.43783e-05
2598,4.626,2.426e-05
2599,4.628,2.40455e-05
2600,4.63,2.38625e-05
2601,4.632,2.37411e-05
2602,4.634,2.36496e-05
2603,4.636,2.34824e-05
2604,4.638,2.32205e-05
2605,4.64,2.30028e-05
2606,4.642,2.28561e-05
2607,4.645,2.27378e-05
2608,4.646,2.25422e-05
2609,4.648,2.22536e-05
2610,4.651,2.20028e-05
2611,4.652,2.18261e-05
2612,4.655,2.16747e-05
2613,4.656,2.14554e-05
2614,4.658,2.11541e-05
2615,4.66,2.08986e-05
2616,4.663,2.07188e-05
2617,4.664,2.05737e-05
2618,4.666,2.03544e-05
2619,4.668,2.00547e-05
2620,4.67,1.9796e-05
2621,4.672,1.96162e-05
2622,4.674,1.94758e-05
2623,4.677,1.92613e-05
2624,4.678,1.89726e-05
2625,4.68,1.87407e-05
2626,4.682,1.85814e-05
2627,4.684,1.84584e-05
2628,4.686,1.82691e-05
2629,4.688,1.79946e-05
2630,4.69,1.77738e-05
2631,4.692,1.76902e-05
2632,4.694,1.75782e-05
2633,4.695,1.74488e-05
2634,4.698,1.72122e-05
2635,4.699,1.69867e-05
2636,4.701,1.68226e-05
2637,4.703,1.6728e-05
2638,4.705,1.66144e-05
2639,4.707,1.63857e-05
2640,4.709,1.61554e-05
2641,4.711,1.59882e-05
2642,4.714,1.58872e-05
2643,4.716,1.57674e-05
2644,4.717,1.55418e-05
2645,4.719,1.53131e-05
2646,4.721,1.51537e-05
2647,4.723,1.50591e-05
2648,4.725,1.49392e-05
2649,4.727,1.47042e-05
2650,4.729,1.44723e-05
2651,4.731,1.42988e-05
2652,4.733,1.41963e-05
2653,4.735,1.40669e-05
2654,4.737,1.38303e-05
2655,4.739,1.35984e-05
2656,4.741,1.33902e-05
2657,4.743,1.29833e-05
2658,4.746,1.21646e-05
2659,4.747,1.09358e-05
2660,4.749,9.73857e-06
2661,4.751,8.76059e-06
2662,4.753,7.99398e-06
2663,4.755,7.32044e-06
2664,4.757,6.64216e-06
2665,4.759,6.05695e-06
2666,4.762,5.60739e-06
2667,4.763,5.29191e-06
2668,4.765,5.01587e-06
2669,4.767,4.66885e-06
2670,4.769,4.3581e-06
2671,4.771,4.15146e-06
2672,4.773,4.05209e-06
2673,4.775,3.96218e-06
2674,4.777,3.78078e-06
2675,4.779,3.61673e-06
2676,4.781,3.53155e-06
2677,4.783,3.54101e-06
2678,4.785,3.54574e-06
2679,4.787,3.43533e-06
2680,4.789,3.33595e-06
2681,4.791,3.29021e-06
2682,4.793,3.34699e-06
2683,4.795,3.39589e-06
2684,4.797,3.33122e-06
2685,4.8,3.26024e-06
2686,4.801,3.24289e-06
2687,4.803,3.31545e-06
2688,4.805,3.36277e-06
2689,4.807,3.38012e-06
2690,4.808,3.30283e-06
2691,4.81,3.24919e-06
2692,4.813,3.28705e-06
2693,4.814,3.38485e-06
2694,4.816,3.41324e-06
2695,4.818,3.34542e-06
2696,4.82,3.3044e-06
2697,4.822,3.34542e-06
2698,4.824,3.44637e-06
2699,4.826,3.48265e-06
2700,4.828,3.41009e-06
2701,4.83,3.36119e-06
2702,4.832,3.39116e-06
2703,4.834,3.49842e-06
2704,4.836,3.53313e-06
2705,4.838,3.50158e-06
2706,4.839,3.44952e-06
2707,4.841,3.42744e-06
2708,4.843,3.50631e-06
2709,4.845,3.59938e-06
2710,4.847,3.5631e-06
2711,4.849,3.49369e-06
2712,4.851,3.46687e-06
2713,4.853,3.54259e-06
2714,4.855,3.63092e-06
2715,4.857,3.59938e-06
2716,4.859,3.53944e-06
2717,4.862,3.51735e-06
2718,4.863,3.58833e-06
2719,4.865,3.67509e-06
2720,4.867,3.64039e-06
2721,4.869,3.57098e-06
2722,4.871,3.53313e-06
2723,4.873,3.60411e-06
2724,4.875,3.68771e-06
2725,4.877,3.65616e-06
2726,4.879,3.58833e-06
2727,4.881,3.55679e-06
2728,4.883,3.58202e-06
2729,4.885,3.67667e-06
2730,4.886,3.70822e-06
2731,4.888,3.63408e-06
2732,4.89,3.55994e-06
2733,4.892,3.57729e-06
2734,4.895,3.6672e-06
2735,4.896,3.70191e-06
2736,4.898,3.62304e-06
2737,4.901,3.56467e-06
2738,4.902,3.5836e-06
2739,4.904,3.67351e-06
2740,4.906,3.6956e-06
2741,4.908,3.61357e-06
2742,4.91,3.54417e-06
2743,4.913,3.55679e-06
2744,4.914,3.6467e-06
2745,4.916,3.6672e-06
2746,4.918,3.58991e-06
2747,4.92,3.52524e-06
2748,4.923,3.54101e-06
2749,4.924,3.62304e-06
2750,4.926,3.64196e-06
2751,4.928,3.55205e-06
2752,4.93,3.47792e-06
2753,4.932,3.49211e-06
2754,4.934,3.57729e-06
2755,4.936,3.58676e-06
2756,4.938,3.49527e-06
2757,4.94,3.43533e-06
2758,4.942,3.45741e-06
2759,4.944,3.52997e-06
2760,4.946,3.53628e-06
2761,4.949,3.4369e-06
2762,4.95,3.36592e-06
2763,4.952,3.38327e-06
2764,4.954,3.46057e-06
2765,4.956,3.46057e-06
2766,4.958,3.3675e-06
2767,4.96,3.33595e-06
2768,4.962,3.35804e-06
2769,4.963,3.80917e-06
2770,4.966,4.86286e-06
2771,4.967,5.65944e-06
2772,4.969,5.99227e-06
2773,4.972,5.88659e-06
2774,4.973,5.58689e-06
2775,4.975,5.2651e-06
2776,4.977,4.88337e-06
2777,4.979,4.54265e-06
2778,4.981,4.30289e-06
2779,4.983,4.18301e-06
2780,4.985,4.07417e-06
2781,4.987,3.86438e-06
2782,4.989,3.66563e-06
2783,4.991,3.5489e-06
2784,4.993,3.53944e-06
2785,4.996,3.51577e-06
2786,4.997,3.3817e-06
2787,4.999,3.25235e-06
2788,5.001,3.2003e-06
2789,5.003,3.235e-06
2790,5.005,3.24919e-06
2791,5.007,3.20503e-06
2792,5.009,3.61357e-06
2793,5.012,4.52688e-06
2794,5.013,5.50328e-06
2795,5.016,6.27936e-06
2796,5.017,6.80621e-06
2797,5.019,7.23052e-06
2798,5.021,7.63276e-06
2799,5.023,8.03026e-06
2800,5.025,8.34574e-06
2801,5.027,8.49401e-06
2802,5.029,8.59812e-06
2803,5.031,8.73377e-06
2804,5.033,8.91517e-06
2805,5.035,9.03663e-06
2806,5.037,9.03032e-06
2807,5.039,9.00667e-06
2808,5.041,9.04137e-06
2809,5.043,9.12812e-06
2810,5.045,9.18018e-06
2811,5.047,9.10446e-06
2812,5.049,9.02401e-06
2813,5.051,8.99247e-06
2814,5.053,9.03821e-06
2815,5.055,9.05714e-06
2816,5.058,8.94988e-06
2817,5.059,8.84892e-06
2818,5.062,8.81422e-06
2819,5.063,8.85366e-06
2820,5.065,8.8647e-06
2821,5.067,8.75586e-06
2822,5.069,8.6486e-06
2823,5.071,8.60285e-06
2824,5.074,8.64229e-06
2825,5.076,8.64702e-06
2826,5.077,8.54922e-06
2827,5.079,8.45616e-06
2828,5.081,8.42618e-06
2829,5.083,8.47666e-06
2830,5.085,8.50663e-06
2831,5.087,8.42145e-06
2832,5.089,8.33312e-06
2833,5.091,8.30473e-06
2834,5.094,8.36467e-06
2835,5.095,8.40253e-06
2836,5.097,8.32208e-06
2837,5.099,8.24952e-06
2838,5.101,8.24478e-06
2839,5.104,8.32523e-06
2840,5.105,8.37886e-06
2841,5.107,8.31577e-06
2842,5.109,8.27476e-06
2843,5.11,8.2369e-06
2844,5.113,8.28107e-06
2845,5.114,8.36467e-06
2846,5.116,8.37571e-06
2847,5.118,8.29999e-06
2848,5.12,8.27791e-06
2849,5.122,8.34574e-06
2850,5.124,8.44038e-06
2851,5.126,8.46089e-06
2852,5.128,8.39148e-06
2853,5.13,8.38044e-06
2854,5.132,8.44354e-06
2855,5.134,8.54764e-06
