,Time (s),Power (Watts)
989,1.815,4.10608e-05
990,1.817,4.07895e-05
991,1.819,4.05245e-05
992,1.821,4.01711e-05
993,1.823,3.98493e-05
994,1.825,3.9578e-05
995,1.827,3.94234e-05
996,1.829,3.92894e-05
997,1.831,3.90859e-05
998,1.833,3.89108e-05
999,1.835,3.88067e-05
1000,1.837,3.88288e-05
1001,1.838,3.88556e-05
1002,1.84,3.88698e-05
1003,1.841,3.88572e-05
1004,1.844,3.88824e-05
1005,1.846,3.90102e-05
1006,1.848,3.92184e-05
1007,1.85,3.93698e-05
1008,1.852,3.94787e-05
1009,1.854,3.96017e-05
1010,1.856,3.98194e-05
1011,1.858,4.0097e-05
1012,1.86,4.03084e-05
1013,1.862,4.04661e-05
1014,1.864,4.06349e-05
1015,1.866,4.08967e-05
1016,1.868,4.11964e-05
1017,1.87,4.1433e-05
1018,1.872,4.16002e-05
1019,1.874,4.17738e-05
1020,1.876,4.20261e-05
1021,1.878,4.23243e-05
1022,1.88,4.25561e-05
1023,1.882,4.27186e-05
1024,1.884,4.28905e-05
1025,1.885,4.30041e-05
1026,1.887,4.32975e-05
1027,1.889,4.35672e-05
1028,1.891,4.3736e-05
1029,1.893,4.38906e-05
1030,1.895,4.40783e-05
1031,1.897,4.43544e-05
1032,1.899,4.46115e-05
1033,1.901,4.47771e-05
1034,1.903,4.49301e-05
1035,1.905,4.51273e-05
1036,1.907,4.54049e-05
1037,1.909,4.56636e-05
1038,1.911,4.58292e-05
1039,1.913,4.59822e-05
1040,1.915,4.61731e-05
1041,1.917,4.64618e-05
1042,1.919,4.67252e-05
1043,1.921,4.69113e-05
1044,1.923,4.7088e-05
1045,1.925,4.73167e-05
1046,1.927,4.7629e-05
1047,1.929,4.79319e-05
1048,1.931,4.81496e-05
1049,1.933,4.83562e-05
1050,1.935,4.86086e-05
1051,1.937,4.89493e-05
1052,1.939,4.92806e-05
1053,1.941,4.9525e-05
1054,1.943,4.97711e-05
1055,1.945,5.00582e-05
1056,1.947,5.04384e-05
1057,1.949,5.07996e-05
1058,1.951,5.10693e-05
1059,1.953,5.13406e-05
1060,1.955,5.16514e-05
1061,1.957,5.2052e-05
1062,1.958,5.24196e-05
1063,1.961,5.27098e-05
1064,1.963,5.29937e-05
1065,1.965,5.33202e-05
1066,1.967,5.37304e-05
1067,1.969,5.41105e-05
1068,1.971,5.44023e-05
1069,1.973,5.46863e-05
1070,1.975,5.50175e-05
1071,1.977,5.54071e-05
1072,1.979,5.5792e-05
1073,1.981,5.60665e-05
1074,1.983,5.63473e-05
1075,1.985,5.66643e-05
1076,1.987,5.70634e-05
1077,1.989,5.74215e-05
1078,1.991,5.76912e-05
1079,1.993,5.79467e-05
1080,1.995,5.82338e-05
1081,1.996,5.85887e-05
1082,1.999,5.89231e-05
1083,2.001,5.9155e-05
1084,2.003,5.93743e-05
1085,2.005,5.96298e-05
1086,2.007,5.99484e-05
1087,2.009,6.02355e-05
1088,2.011,6.04122e-05
1089,2.012,6.04926e-05
1090,2.014,6.06551e-05
1091,2.015,6.08886e-05
1092,2.018,6.11346e-05
1093,2.02,6.12987e-05
1094,2.022,6.13917e-05
1095,2.023,6.14895e-05
1096,2.026,6.16536e-05
1097,2.028,6.18413e-05
1098,2.03,6.19217e-05
1099,2.032,6.19312e-05
1100,2.034,6.19328e-05
1101,2.036,6.20038e-05
1102,2.038,6.20921e-05
1103,2.04,6.20889e-05
1104,2.041,6.20101e-05
1105,2.044,6.19202e-05
1106,2.046,6.19091e-05
1107,2.048,6.19202e-05
1108,2.05,6.18271e-05
1109,2.052,6.16552e-05
1110,2.054,6.1469e-05
1111,2.056,6.13586e-05
1112,2.057,6.13208e-05
1113,2.059,6.11961e-05
1114,2.061,6.09501e-05
1115,2.063,6.06819e-05
1116,2.065,6.04437e-05
1117,2.067,6.02623e-05
1118,2.069,6.00431e-05
1119,2.071,5.96992e-05
1120,2.073,5.93269e-05
1121,2.075,5.89657e-05
1122,2.077,5.86676e-05
1123,2.079,5.83316e-05
1124,2.081,5.7871e-05
1125,2.083,5.73773e-05
1126,2.085,5.69041e-05
1127,2.087,5.64876e-05
1128,2.088,5.62715e-05
1129,2.09,5.57384e-05
1130,2.091,5.54324e-05
1131,2.093,5.47998e-05
1132,2.095,5.41815e-05
1133,2.097,5.36121e-05
1134,2.099,5.29937e-05
1135,2.101,5.22524e-05
1136,2.103,5.14794e-05
1137,2.105,5.07176e-05
1138,2.107,5.00077e-05
1139,2.109,4.92474e-05
1140,2.111,4.83594e-05
1141,2.113,4.74366e-05
1142,2.115,4.65185e-05
1143,2.117,4.56305e-05
1144,2.119,4.46762e-05
1145,2.121,4.35783e-05
1146,2.123,4.24315e-05
1147,2.125,4.12879e-05
1148,2.127,4.01837e-05
1149,2.129,3.90433e-05
1150,2.131,3.77909e-05
1151,2.133,3.65195e-05
1152,2.135,3.52828e-05
1153,2.137,3.41124e-05
1154,2.139,3.29357e-05
1155,2.141,3.16737e-05
1156,2.143,3.04181e-05
1157,2.145,2.92256e-05
1158,2.147,2.81262e-05
1159,2.149,2.70331e-05
1160,2.151,2.58753e-05
1161,2.153,2.47411e-05
1162,2.155,2.36811e-05
1163,2.157,2.27331e-05
1164,2.159,2.17961e-05
1165,2.161,2.0815e-05
1166,2.163,1.98559e-05
1167,2.165,1.89726e-05
1168,2.166,1.85893e-05
1169,2.168,1.78337e-05
1170,2.17,1.70466e-05
1171,2.172,1.62437e-05
1172,2.174,1.54803e-05
1173,2.176,1.4832e-05
1174,2.178,1.42483e-05
1175,2.18,1.36268e-05
1176,2.182,1.29911e-05
1177,2.184,1.23933e-05
1178,2.186,1.19138e-05
1179,2.188,1.14911e-05
1180,2.19,1.10226e-05
1181,2.192,1.05336e-05
1182,2.194,1.00667e-05
1183,2.196,9.72753e-06
1184,2.198,9.43256e-06
1185,2.2,9.09342e-06
1186,2.202,8.71643e-06
1187,2.204,8.37098e-06
1188,2.206,8.13594e-06
1189,2.208,7.95297e-06
1190,2.21,7.71163e-06
1191,2.212,7.41981e-06
1192,2.214,7.14377e-06
1193,2.216,6.98445e-06
1194,2.218,6.88034e-06
1195,2.22,6.70841e-06
1196,2.222,6.49231e-06
1197,2.224,6.28251e-06
1198,2.226,6.18156e-06
1199,2.228,6.13897e-06
1200,2.23,6.01594e-06
1201,2.232,5.83611e-06
1202,2.234,5.66102e-06
1203,2.236,5.60108e-06
1204,2.238,5.59793e-06
1205,2.24,5.50644e-06
1206,2.242,5.3629e-06
1207,2.244,5.22251e-06
1208,2.245,5.19569e-06
1209,2.248,5.2162e-06
1210,2.25,5.15468e-06
1211,2.252,5.02218e-06
1212,2.254,4.89599e-06
1213,2.256,4.88495e-06
1214,2.258,4.92438e-06
1215,2.26,4.88022e-06
1216,2.262,4.77768e-06
1217,2.264,4.66727e-06
1218,2.266,4.67515e-06
1219,2.268,4.73667e-06
1220,2.27,4.69724e-06
1221,2.272,4.59313e-06
1222,2.274,4.48745e-06
1223,2.276,4.50164e-06
1224,2.278,4.56316e-06
1225,2.28,4.5395e-06
1226,2.282,4.44801e-06
1227,2.284,4.35652e-06
1228,2.286,4.38334e-06
1229,2.288,4.45274e-06
1230,2.29,4.43066e-06
1231,2.291,4.38492e-06
1232,2.293,4.28712e-06
1233,2.295,4.24926e-06
1234,2.297,4.31709e-06
1235,2.299,4.36283e-06
1236,2.301,4.29974e-06
1237,2.303,4.21456e-06
1238,2.305,4.18301e-06
1239,2.307,4.25872e-06
1240,2.308,4.31393e-06
1241,2.311,4.24295e-06
1242,2.313,4.15462e-06
1243,2.315,4.1278e-06
1244,2.317,4.2114e-06
1245,2.319,4.2603e-06
1246,2.321,4.20036e-06
1247,2.323,4.11834e-06
1248,2.325,4.0931e-06
1249,2.327,4.17828e-06
1250,2.329,4.23664e-06
1251,2.331,4.17512e-06
1252,2.333,4.09152e-06
1253,2.335,4.06155e-06
1254,2.337,4.14673e-06
1255,2.338,4.1909e-06
1256,2.34,4.18301e-06
1257,2.341,4.14831e-06
1258,2.343,4.07101e-06
1259,2.345,4.05051e-06
1260,2.347,4.13884e-06
1261,2.349,4.19721e-06
1262,2.351,4.13569e-06
1263,2.353,4.05366e-06
1264,2.355,4.03158e-06
1265,2.357,4.11834e-06
1266,2.359,4.18143e-06
1267,2.361,4.12149e-06
1268,2.363,4.04735e-06
1269,2.365,4.03e-06
1270,2.367,4.11991e-06
1271,2.369,4.17985e-06
1272,2.371,4.11991e-06
1273,2.373,4.03789e-06
1274,2.375,4.01423e-06
1275,2.377,4.10256e-06
1276,2.379,4.17197e-06
1277,2.381,4.10887e-06
1278,2.383,4.03947e-06
1279,2.385,4.01896e-06
1280,2.387,4.11045e-06
1281,2.389,4.17197e-06
1282,2.39,4.11045e-06
1283,2.393,4.03473e-06
1284,2.395,4.01107e-06
1285,2.397,4.10099e-06
1286,2.399,4.1625e-06
1287,2.401,4.10729e-06
1288,2.403,4.03789e-06
1289,2.405,4.01581e-06
1290,2.407,4.10729e-06
1291,2.409,4.17039e-06
1292,2.411,4.11045e-06
1293,2.413,4.03e-06
1294,2.415,4.01265e-06
1295,2.416,4.05051e-06
1296,2.418,4.14357e-06
1297,2.42,4.142e-06
1298,2.422,4.07101e-06
1299,2.424,4.00319e-06
1300,2.426,4.0584e-06
1301,2.428,4.15304e-06
1302,2.43,4.14673e-06
1303,2.432,4.0789e-06
1304,2.434,4.00161e-06
1305,2.436,4.04893e-06
1306,2.438,4.14357e-06
1307,2.44,4.13569e-06
1308,2.442,4.07101e-06
1309,2.444,4.00319e-06
1310,2.446,4.05682e-06
1311,2.448,4.15304e-06
1312,2.45,4.14357e-06
1313,2.452,4.06628e-06
1314,2.454,3.99845e-06
1315,2.456,4.04735e-06
1316,2.458,4.142e-06
1317,2.46,4.13411e-06
1318,2.462,4.06944e-06
1319,2.463,3.99688e-06
1320,2.466,4.05366e-06
1321,2.468,4.14831e-06
1322,2.47,4.14042e-06
1323,2.472,4.06628e-06
1324,2.474,3.9953e-06
1325,2.476,4.04104e-06
1326,2.478,4.12938e-06
1327,2.48,4.11203e-06
1328,2.482,4.04104e-06
1329,2.484,3.96848e-06
1330,2.485,3.97953e-06
1331,2.487,4.06313e-06
1332,2.489,4.11045e-06
1333,2.491,4.02685e-06
1334,2.493,3.93694e-06
1335,2.494,3.91012e-06
1336,2.495,3.91485e-06
1337,2.497,3.98426e-06
1338,2.499,4.02212e-06
1339,2.501,3.93536e-06
1340,2.503,3.85018e-06
1341,2.505,3.84229e-06
1342,2.506,3.91801e-06
1343,2.509,3.95271e-06
1344,2.511,3.86595e-06
1345,2.513,3.7792e-06
1346,2.515,3.76658e-06
1347,2.517,3.83756e-06
1348,2.519,3.85807e-06
1349,2.521,3.77762e-06
1350,2.523,3.6956e-06
1351,2.525,3.69244e-06
1352,2.526,3.76973e-06
1353,2.529,3.7997e-06
1354,2.531,3.7161e-06
1355,2.533,3.6325e-06
1356,2.535,3.62146e-06
1357,2.537,3.6956e-06
1358,2.539,3.7161e-06
1359,2.541,3.62461e-06
1360,2.542,3.55363e-06
1361,2.545,3.55521e-06
1362,2.547,3.6325e-06
1363,2.549,3.65616e-06
1364,2.551,3.5631e-06
1365,2.553,3.4858e-06
1366,2.555,3.48265e-06
1367,2.557,3.55836e-06
1368,2.558,3.5836e-06
1369,2.559,3.57414e-06
1370,2.56,3.5347e-06
1371,2.562,3.44952e-06
1372,2.563,3.4164e-06
1373,2.565,3.42902e-06
1374,2.567,3.51104e-06
1375,2.569,3.5347e-06
1376,2.571,3.44006e-06
1377,2.573,3.37065e-06
1378,2.575,3.38012e-06
1379,2.577,3.44952e-06
1380,2.579,3.4653e-06
1381,2.581,3.37854e-06
1382,2.583,3.31387e-06
1383,2.585,3.32807e-06
1384,2.587,3.4164e-06
1385,2.588,3.43533e-06
1386,2.591,3.34542e-06
1387,2.593,3.28548e-06
1388,2.595,3.29336e-06
1389,2.597,3.37223e-06
1390,2.598,3.39274e-06
1391,2.6,3.33911e-06
1392,2.602,3.26812e-06
1393,2.604,3.23342e-06
1394,2.606,3.30598e-06
1395,2.608,3.36908e-06
1396,2.61,3.31545e-06
1397,2.612,3.23342e-06
1398,2.614,3.20187e-06
1399,2.616,3.25866e-06
1400,2.618,3.32176e-06
1401,2.619,3.30598e-06
1402,2.621,3.2208e-06
1403,2.623,3.16875e-06
1404,2.625,3.19399e-06
1405,2.627,3.27917e-06
1406,2.629,3.29652e-06
1407,2.631,3.2003e-06
1408,2.633,3.14036e-06
1409,2.635,3.15928e-06
1410,2.636,3.23658e-06
1411,2.639,3.23973e-06
1412,2.641,3.14982e-06
1413,2.643,3.09461e-06
1414,2.645,3.11985e-06
1415,2.647,3.20503e-06
1416,2.649,3.21449e-06
1417,2.651,3.11827e-06
1418,2.653,3.06306e-06
1419,2.655,3.08988e-06
1420,2.657,3.17033e-06
1421,2.659,3.17821e-06
1422,2.661,3.09303e-06
1423,2.663,3.04729e-06
1424,2.665,3.08041e-06
1425,2.667,3.16875e-06
1426,2.669,3.17979e-06
1427,2.671,3.0883e-06
1428,2.673,3.03467e-06
1429,2.675,3.06622e-06
1430,2.677,3.14824e-06
1431,2.679,3.16086e-06
1432,2.681,3.0741e-06
1433,2.682,3.03152e-06
1434,2.685,3.06622e-06
1435,2.687,3.15455e-06
1436,2.689,3.17033e-06
1437,2.691,3.07726e-06
1438,2.692,3.02678e-06
1439,2.695,3.05991e-06
1440,2.697,3.14509e-06
1441,2.698,3.16875e-06
1442,2.7,3.10881e-06
1443,2.702,3.04887e-06
1444,2.704,3.03782e-06
1445,2.706,3.11985e-06
1446,2.708,3.1861e-06
1447,2.71,3.13247e-06
1448,2.712,3.05675e-06
1449,2.714,3.04571e-06
1450,2.716,3.11985e-06
1451,2.718,3.18925e-06
1452,2.72,3.13247e-06
1453,2.722,3.06622e-06
1454,2.724,3.05833e-06
1455,2.726,3.14509e-06
1456,2.728,3.21765e-06
1457,2.729,3.16244e-06
1458,2.732,3.0883e-06
1459,2.734,3.07726e-06
1460,2.736,3.15928e-06
1461,2.738,3.22869e-06
1462,2.74,3.17506e-06
1463,2.742,3.10881e-06
1464,2.744,3.10723e-06
1465,2.745,3.14824e-06
1466,2.747,3.24131e-06
1467,2.749,3.25866e-06
1468,2.751,3.1719e-06
1469,2.753,3.123e-06
1470,2.755,3.16244e-06
1471,2.757,3.25235e-06
1472,2.759,3.26024e-06
1473,2.761,3.17821e-06
1474,2.763,3.1372e-06
1475,2.765,3.17979e-06
1476,2.767,3.27601e-06
1477,2.769,3.29336e-06
1478,2.771,3.20345e-06
1479,2.773,3.15297e-06
1480,2.775,3.18925e-06
1481,2.776,3.27759e-06
1482,2.779,3.28705e-06
1483,2.781,3.19872e-06
1484,2.783,3.15771e-06
1485,2.785,3.19872e-06
1486,2.787,3.29494e-06
1487,2.789,3.30598e-06
1488,2.791,3.21607e-06
1489,2.792,3.17033e-06
1490,2.795,3.20661e-06
1491,2.797,3.29652e-06
1492,2.799,3.30756e-06
1493,2.801,3.22553e-06
1494,2.803,3.18768e-06
1495,2.805,3.22869e-06
1496,2.807,3.32491e-06
1497,2.808,3.34857e-06
1498,2.81,3.29021e-06
1499,2.812,3.24446e-06
1500,2.813,3.20187e-06
1501,2.814,3.20503e-06
1502,2.816,3.29336e-06
1503,2.818,3.36434e-06
1504,2.82,3.31387e-06
1505,2.821,3.25393e-06
1506,2.824,3.2555e-06
1507,2.825,3.2839e-06
1508,2.826,3.33753e-06
1509,2.827,3.3817e-06
1510,2.828,3.41009e-06
1511,2.829,3.39905e-06
1512,2.83,3.35646e-06
1513,2.831,3.31387e-06
1514,2.832,3.28705e-06
1515,2.833,3.27128e-06
1516,2.834,3.27443e-06
1517,2.835,3.31387e-06
1518,2.836,3.36434e-06
1519,2.837,3.41009e-06
1520,2.838,3.43533e-06
1521,2.84,3.39274e-06
1522,2.841,3.33753e-06
1523,2.844,3.33595e-06
1524,2.845,3.36908e-06
1525,2.846,3.46845e-06
1526,2.848,3.49054e-06
1527,2.85,3.4511e-06
1528,2.852,3.3817e-06
1529,2.853,3.37696e-06
1530,2.856,3.45899e-06
1531,2.857,3.50789e-06
1532,2.859,3.5347e-06
1533,2.86,3.49842e-06
1534,2.862,3.44321e-06
1535,2.863,3.44006e-06
1536,2.865,3.47318e-06
1537,2.866,3.52524e-06
1538,2.868,3.60884e-06
1539,2.869,3.60095e-06
1540,2.87,3.56152e-06
1541,2.871,3.52839e-06
1542,2.872,3.5e-06
1543,2.873,3.48107e-06
1544,2.874,3.48896e-06
1545,2.875,3.52366e-06
1546,2.876,3.57414e-06
1547,2.877,3.62935e-06
1548,2.878,3.65616e-06
1549,2.879,3.65932e-06
1550,2.88,3.62935e-06
1551,2.881,3.59622e-06
1552,2.882,3.58202e-06
1553,2.883,3.5631e-06
1554,2.884,3.56783e-06
1555,2.885,3.60095e-06
1556,2.886,3.65774e-06
1557,2.887,3.70664e-06
1558,2.888,3.73819e-06
1559,2.889,3.73819e-06
1560,2.89,3.70348e-06
1561,2.891,3.66878e-06
1562,2.892,3.64512e-06
1563,2.893,3.62304e-06
1564,2.894,3.62777e-06
1565,2.895,3.66247e-06
1566,2.896,3.71137e-06
1567,2.897,3.765e-06
1568,2.898,3.7997e-06
1569,2.899,3.7997e-06
1570,2.9,3.76973e-06
1571,2.901,3.74292e-06
1572,2.902,3.72714e-06
1573,2.903,3.70348e-06
1574,2.904,3.70664e-06
1575,2.905,3.74292e-06
1576,2.906,3.79655e-06
1577,2.907,3.84387e-06
1578,2.908,3.87857e-06
1579,2.909,3.88173e-06
1580,2.91,3.8486e-06
1581,2.911,3.81705e-06
1582,2.912,3.79182e-06
1583,2.913,3.77289e-06
1584,2.914,3.77289e-06
1585,2.915,3.80286e-06
1586,2.916,3.85018e-06
1587,2.917,3.90381e-06
1588,2.919,3.94325e-06
1589,2.92,3.91328e-06
1590,2.921,3.88646e-06
1591,2.922,3.86595e-06
1592,2.923,3.84387e-06
1593,2.924,3.85176e-06
1594,2.925,3.87857e-06
1595,2.926,3.92432e-06
1596,2.927,3.97953e-06
1597,2.928,4.01896e-06
1598,2.929,4.01738e-06
1599,2.93,3.99372e-06
1600,2.931,3.96375e-06
1601,2.932,3.93221e-06
1602,2.933,3.90697e-06
1603,2.934,3.90539e-06
1604,2.935,3.93694e-06
1605,2.936,3.98426e-06
1606,2.937,4.03473e-06
1607,2.939,4.0789e-06
1608,2.94,4.05209e-06
1609,2.941,4.03316e-06
1610,2.942,4.00161e-06
1611,2.943,3.98268e-06
1612,2.944,3.97479e-06
1613,2.945,4.0095e-06
1614,2.947,4.10572e-06
1615,2.949,4.14988e-06
1616,2.951,4.08837e-06
1617,2.953,4.03473e-06
1618,2.955,4.0584e-06
1619,2.956,4.15935e-06
1620,2.959,4.20509e-06
1621,2.961,4.15462e-06
1622,2.963,4.10256e-06
1623,2.964,4.09468e-06
1624,2.965,4.12622e-06
1625,2.966,4.17355e-06
1626,2.967,4.22875e-06
1627,2.969,4.26977e-06
1628,2.971,4.21298e-06
1629,2.973,4.15462e-06
1630,2.975,4.17355e-06
1631,2.977,4.2745e-06
1632,2.979,4.31867e-06
1633,2.981,4.26503e-06
1634,2.983,4.20825e-06
1635,2.985,4.22875e-06
1636,2.987,4.32655e-06
1637,2.989,4.3723e-06
1638,2.991,4.31236e-06
1639,2.993,4.24137e-06
1640,2.995,4.25872e-06
1641,2.996,4.30289e-06
1642,2.998,4.38176e-06
1643,3.0,4.36283e-06
1644,3.002,4.30289e-06
1645,3.004,4.26346e-06
1646,3.006,4.33759e-06
1647,3.008,4.42593e-06
1648,3.01,4.39438e-06
1649,3.012,4.32971e-06
1650,3.014,4.28396e-06
1651,3.016,4.35021e-06
1652,3.018,4.43066e-06
1653,3.02,4.40858e-06
1654,3.022,4.35021e-06
1655,3.024,4.30605e-06
1656,3.026,4.37703e-06
1657,3.028,4.46694e-06
1658,3.03,4.43855e-06
1659,3.032,4.37545e-06
1660,3.034,4.32497e-06
1661,3.036,4.38965e-06
1662,3.038,4.47798e-06
1663,3.04,4.45432e-06
1664,3.042,4.38965e-06
1665,3.043,4.34864e-06
1666,3.046,4.42435e-06
1667,3.048,4.50953e-06
1668,3.05,4.48429e-06
1669,3.052,4.41646e-06
1670,3.054,4.37072e-06
1671,3.056,4.43697e-06
1672,3.058,4.52057e-06
1673,3.06,4.49691e-06
1674,3.062,4.43381e-06
1675,3.064,4.39753e-06
1676,3.066,4.47009e-06
1677,3.068,4.55685e-06
1678,3.07,4.53004e-06
1679,3.072,4.46378e-06
1680,3.074,4.41962e-06
1681,3.076,4.4906e-06
1682,3.077,4.56947e-06
1683,3.08,4.54739e-06
1684,3.082,4.46694e-06
1685,3.084,4.39438e-06
1686,3.086,4.41015e-06
1687,3.088,4.41804e-06
1688,3.09,4.3092e-06
1689,3.092,4.16566e-06
1690,3.094,4.06155e-06
1691,3.096,4.0789e-06
1692,3.098,4.12622e-06
1693,3.1,4.06628e-06
1694,3.102,3.97795e-06
1695,3.104,3.9117e-06
1696,3.106,3.9606e-06
1697,3.108,4.02685e-06
1698,3.11,3.98584e-06
1699,3.112,3.90066e-06
1700,3.114,3.84229e-06
1701,3.116,3.90539e-06
1702,3.118,3.97637e-06
1703,3.12,3.9464e-06
1704,3.122,3.87542e-06
1705,3.124,3.8281e-06
1706,3.126,3.89119e-06
1707,3.128,3.97637e-06
1708,3.13,3.94325e-06
1709,3.132,3.87069e-06
1710,3.134,3.81232e-06
1711,3.136,3.88488e-06
1712,3.138,3.96691e-06
1713,3.139,3.96848e-06
1714,3.141,3.90697e-06
1715,3.143,3.83598e-06
1716,3.145,3.85018e-06
1717,3.147,3.9464e-06
1718,3.149,3.9811e-06
1719,3.151,3.91643e-06
1720,3.153,3.83914e-06
1721,3.155,3.84703e-06
1722,3.156,3.94325e-06
1723,3.159,3.9811e-06
1724,3.161,3.92116e-06
1725,3.163,3.8486e-06
1726,3.165,3.8628e-06
1727,3.167,3.95902e-06
1728,3.169,3.99372e-06
1729,3.171,3.92747e-06
1730,3.173,3.85333e-06
1731,3.175,3.86122e-06
1732,3.177,3.95587e-06
1733,3.179,3.99215e-06
1734,3.181,3.93378e-06
1735,3.183,3.86438e-06
1736,3.185,3.87542e-06
1737,3.187,3.97637e-06
1738,3.189,4.01107e-06
1739,3.191,3.94167e-06
1740,3.193,3.86911e-06
1741,3.195,3.87542e-06
1742,3.197,3.96848e-06
1743,3.199,4.00476e-06
1744,3.201,3.9464e-06
1745,3.203,3.87857e-06
1746,3.205,3.89119e-06
1747,3.207,3.98426e-06
1748,3.209,4.02212e-06
1749,3.211,3.95902e-06
1750,3.213,3.87542e-06
1751,3.215,3.8975e-06
1752,3.217,3.97953e-06
1753,3.219,4.01581e-06
1754,3.221,3.92116e-06
1755,3.224,3.87069e-06
1756,3.226,3.9464e-06
1757,3.228,4.03473e-06
1758,3.23,3.99688e-06
1759,3.232,3.92432e-06
1760,3.234,3.87069e-06
1761,3.236,3.94167e-06
1762,3.238,4.02527e-06
1763,3.24,4.00003e-06
1764,3.242,3.93063e-06
1765,3.244,3.88015e-06
1766,3.246,3.95587e-06
1767,3.248,4.03947e-06
1768,3.25,4.00476e-06
1769,3.252,3.93536e-06
1770,3.254,3.88015e-06
1771,3.256,3.95744e-06
1772,3.257,4.03316e-06
1773,3.26,4.00319e-06
1774,3.262,3.93694e-06
1775,3.264,3.88962e-06
1776,3.266,3.96375e-06
1777,3.268,4.05051e-06
1778,3.27,4.01423e-06
1779,3.272,3.94167e-06
1780,3.274,3.89119e-06
1781,3.276,3.95744e-06
1782,3.277,4.04262e-06
1783,3.28,4.01423e-06
1784,3.282,3.94482e-06
1785,3.284,3.8975e-06
1786,3.286,3.97479e-06
1787,3.288,4.05997e-06
1788,3.29,4.02369e-06
1789,3.292,3.95113e-06
1790,3.294,3.90066e-06
1791,3.296,3.97164e-06
1792,3.298,4.05524e-06
1793,3.3,4.02212e-06
1794,3.302,3.95587e-06
1795,3.304,3.91012e-06
1796,3.306,3.98741e-06
1797,3.308,4.07259e-06
1798,3.31,4.03316e-06
1799,3.312,3.95902e-06
1800,3.314,3.9117e-06
1801,3.316,3.98584e-06
1802,3.318,4.07101e-06
1803,3.32,4.03631e-06
1804,3.322,3.96848e-06
1805,3.324,3.92274e-06
1806,3.326,4.00003e-06
1807,3.328,4.08363e-06
1808,3.33,4.04735e-06
1809,3.332,3.97006e-06
1810,3.334,3.92274e-06
1811,3.336,4.00161e-06
1812,3.338,4.08048e-06
1813,3.339,4.04735e-06
1814,3.342,3.98268e-06
1815,3.344,3.93536e-06
1816,3.346,4.01423e-06
1817,3.348,4.09468e-06
1818,3.35,4.05682e-06
1819,3.352,3.98268e-06
1820,3.354,3.93378e-06
1821,3.356,4.0095e-06
1822,3.357,4.09468e-06
1823,3.36,4.05366e-06
1824,3.362,3.98741e-06
1825,3.364,3.94325e-06
1826,3.366,4.02369e-06
1827,3.368,4.10729e-06
1828,3.37,4.06471e-06
1829,3.372,3.9953e-06
1830,3.374,3.94167e-06
1831,3.376,4.01738e-06
1832,3.378,4.10099e-06
1833,3.38,4.06313e-06
1834,3.382,3.99372e-06
1835,3.384,3.94956e-06
1836,3.386,4.02842e-06
1837,3.388,4.11203e-06
1838,3.39,4.06944e-06
1839,3.392,3.99372e-06
1840,3.394,3.9464e-06
1841,3.396,4.02212e-06
1842,3.398,4.10414e-06
1843,3.4,4.06313e-06
1844,3.402,3.99372e-06
1845,3.404,3.95113e-06
1846,3.406,4.02842e-06
1847,3.408,4.11045e-06
1848,3.41,4.07259e-06
1849,3.412,3.99057e-06
1850,3.414,3.94482e-06
1851,3.416,4.02054e-06
1852,3.418,4.10572e-06
1853,3.42,4.05997e-06
1854,3.422,3.99372e-06
1855,3.424,3.94956e-06
1856,3.426,4.02527e-06
1857,3.428,4.10887e-06
1858,3.43,4.06155e-06
1859,3.432,3.98899e-06
1860,3.433,3.93851e-06
1861,3.436,4.01581e-06
1862,3.438,4.09625e-06
1863,3.44,4.05366e-06
1864,3.442,3.9811e-06
1865,3.444,3.94482e-06
1866,3.446,4.01896e-06
1867,3.448,4.09941e-06
1868,3.449,4.05366e-06
1869,3.452,3.97322e-06
1870,3.454,3.93063e-06
1871,3.456,4.00792e-06
1872,3.457,4.08521e-06
1873,3.46,4.04104e-06
1874,3.462,3.97006e-06
1875,3.464,3.93221e-06
1876,3.466,4.0095e-06
1877,3.468,4.08679e-06
1878,3.47,4.04262e-06
1879,3.472,3.96218e-06
1880,3.474,3.91643e-06
1881,3.476,4.00003e-06
1882,3.478,4.07417e-06
1883,3.48,4.02842e-06
1884,3.482,3.95744e-06
1885,3.484,3.91643e-06
1886,3.486,4.00003e-06
1887,3.488,4.07259e-06
1888,3.489,4.02842e-06
1889,3.492,3.94798e-06
1890,3.494,3.90697e-06
1891,3.496,3.98268e-06
1892,3.498,4.05682e-06
1893,3.5,4.0095e-06
1894,3.502,3.94167e-06
1895,3.504,3.89908e-06
1896,3.506,3.9811e-06
1897,3.508,4.06471e-06
1898,3.51,4.01107e-06
1899,3.512,3.93221e-06
1900,3.514,3.88804e-06
1901,3.516,3.96533e-06
1902,3.518,4.04104e-06
1903,3.52,3.9953e-06
1904,3.522,3.92432e-06
1905,3.524,3.88488e-06
1906,3.526,3.96533e-06
1907,3.528,4.03947e-06
1908,3.53,3.99215e-06
1909,3.532,3.91328e-06
1910,3.534,3.87069e-06
1911,3.536,3.9464e-06
1912,3.538,4.02054e-06
1913,3.54,3.97479e-06
1914,3.542,3.90381e-06
1915,3.544,3.86595e-06
1916,3.546,3.9464e-06
1917,3.548,4.02054e-06
1918,3.55,3.97006e-06
1919,3.552,3.89435e-06
1920,3.554,3.85333e-06
1921,3.556,3.92747e-06
